"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2000-04-24",32950,33150,30500,32800,550
"2000-04-25",31000,32600,30250,32600,440
"2000-04-26",31100,31900,30500,31700,2360
"2000-04-27",31100,31100,28150,30000,720
"2000-04-28",29900,30500,29500,29500,300
"2000-05-02",28100,30000,28100,29600,2750
"2000-05-03",29600,30300,28700,30250,1700
"2000-05-04",30200,30200,29250,29300,670
"2000-05-08",29550,29900,29100,29300,910
"2000-05-09",29000,30700,29000,30500,3900
"2000-05-10",29000,30700,29000,30600,1300
"2000-05-12",30850,31000,29550,31000,590
"2000-05-15",30500,30500,28950,30000,1750
"2000-05-16",28600,29500,28600,29300,3010
"2000-05-17",29000,29100,27100,29100,750
"2000-05-18",27100,29000,26800,28000,1010
"2000-05-19",27150,28300,26400,28300,120
"2000-05-22",27950,31850,27000,27000,1000
"2000-05-23",27000,27950,24400,25400,9000
"2000-05-24",24950,24950,22750,24900,1420
"2000-05-25",25800,27000,25800,26700,420
"2000-05-26",26800,26800,24700,26500,640
"2000-05-29",26500,27000,26450,27000,340
"2000-05-30",27900,28500,27000,28500,990
"2000-05-31",28900,29500,28900,29500,420
"2000-06-01",29500,29500,26300,29000,6930
"2000-06-02",28200,29400,27700,28900,2540
"2000-06-05",29900,30000,29000,29950,2410
"2000-06-07",29950,29950,28500,29100,1110
"2000-06-08",29200,29200,28000,28000,940
"2000-06-09",27100,27900,27000,27900,390
"2000-06-12",27500,27500,26300,27150,1860
"2000-06-13",26200,27050,25200,26150,2970
"2000-06-14",26400,26400,25100,25250,400
"2000-06-15",25000,25000,24150,24900,530
"2000-06-16",24150,24900,23500,23900,930
"2000-06-19",24100,24800,24050,24150,310
"2000-06-20",24400,25400,23400,24200,2650
"2000-06-21",23000,24500,23000,23700,940
"2000-06-22",23200,23950,23200,23750,1960
"2000-06-23",23800,24400,23500,23700,5430
"2000-06-26",23800,25000,23800,24650,500
"2000-06-27",24200,24500,24000,24500,350
"2000-06-28",24700,25350,24500,25300,2630
"2000-06-29",26400,26500,25000,25300,11440
"2000-06-30",25250,25250,24300,24300,870
"2000-07-03",24500,25900,24300,25050,8600
"2000-07-04",24700,25450,24700,25000,2550
"2000-07-05",25000,25000,24350,24500,2800
"2000-07-06",24150,25900,24150,25600,1490
"2000-07-07",25500,25600,25100,25550,970
"2000-07-10",25000,26500,25000,26000,6840
"2000-07-11",26500,26500,25500,25500,2650
"2000-07-12",25200,25900,25000,25500,910
"2000-07-13",24700,25500,24700,25500,1440
"2000-07-14",24600,25300,24600,25300,1230
"2000-07-18",24700,25200,24700,25100,400
"2000-07-19",25400,25400,23300,24600,1040
"2000-07-20",23650,24400,23650,24400,470
"2000-07-21",24000,24800,24000,24800,160
"2000-07-24",24100,24100,23500,23950,850
"2000-07-25",23950,24300,23200,24000,1010
"2000-07-26",24000,24300,23400,24300,1500
"2000-07-27",23450,24500,23450,24500,1110
"2000-07-28",24500,25000,22500,22500,3310
"2000-07-31",23400,23950,22900,23950,840
"2000-08-01",23900,23900,23000,23750,1500
"2000-08-02",23950,23950,23250,23950,320
"2000-08-03",24000,24000,23700,23950,420
"2000-08-04",23700,23700,23250,23250,680
"2000-08-07",23200,23500,23000,23500,600
"2000-08-08",23500,25800,22650,23050,11640
"2000-08-09",23500,24000,23100,23500,3660
"2000-08-10",23500,23800,23100,23300,2150
"2000-08-11",22850,23900,22850,23550,2640
"2000-08-14",23500,24500,23400,24100,2360
"2000-08-16",24900,27700,24900,27700,9160
"2000-08-17",27700,29000,25700,26000,20830
"2000-08-18",26000,29900,26000,28000,41700
"2000-08-21",29900,29900,26500,26800,9870
"2000-08-22",27300,27300,24800,25700,7450
"2000-08-23",25600,25800,24600,25000,3760
"2000-08-24",24550,26500,24550,25900,4780
"2000-08-25",25600,27000,25200,25300,1950
"2000-08-28",26000,26200,25000,25200,2640
"2000-08-29",25300,25800,25300,25350,2660
"2000-08-30",25600,26100,25100,25900,2500
"2000-08-31",26100,26100,24500,25300,2390
"2000-09-01",24700,25300,24550,25300,300
"2000-09-04",25300,26500,24800,25900,2650
"2000-09-05",26100,26300,25500,25950,1600
"2000-09-06",25900,26100,25250,25350,2420
"2000-09-07",24600,25350,24250,25350,2610
"2000-09-08",24550,25000,24100,24100,2940
"2000-09-14",24100,24750,24000,24450,3490
"2000-09-15",24900,24900,23900,23900,2230
"2000-09-18",24100,24100,22000,23500,2270
"2000-09-19",22500,23300,22200,22500,1680
"2000-09-20",23800,23800,22100,22300,2190
"2000-09-21",22400,22500,21900,21900,2200
"2000-09-22",21900,21900,19750,20000,2570
"2000-09-25",20750,21000,20000,21000,1130
"2000-09-26",21000,21700,21000,21250,1440
"2000-09-27",21200,21500,20800,21000,640
"2000-09-28",21000,22700,21000,22000,4110
"2000-09-29",22000,22000,21150,21700,1680
"2000-10-02",21000,21500,20800,21150,1560
"2000-10-04",20800,21500,20500,21500,2080
"2000-10-05",21100,22400,21100,21850,950
"2000-10-06",21300,21750,21200,21250,430
"2000-10-09",21300,21700,21200,21250,750
"2000-10-10",21250,21700,21100,21350,1300
"2000-10-11",21350,21350,20700,20850,910
"2000-10-12",21000,21900,20850,21500,1440
"2000-10-13",20900,20900,19900,20450,1340
"2000-10-16",20500,21450,20500,21150,1970
"2000-10-17",21000,21000,20600,20950,2080
"2000-10-18",20150,20800,20000,20800,1700
"2000-10-19",20950,20950,20250,20550,1910
"2000-10-20",20500,20700,20150,20300,1270
"2000-10-23",20500,20600,20200,20600,1330
"2000-10-24",20750,20750,20000,20100,740
"2000-10-25",20400,20400,19700,20300,2480
"2000-10-26",20100,20250,19700,20000,880
"2000-10-27",20000,20300,19500,19650,1150
"2000-10-30",20000,20000,18200,18200,1190
"2000-10-31",18800,18900,18500,18500,800
"2000-11-01",18800,19300,18800,19200,310
"2000-11-02",18950,19450,18950,19400,240
"2000-11-03",19400,19400,19050,19300,320
"2000-11-06",19100,19700,19000,19400,310
"2000-11-07",19950,19950,18850,19400,1480
"2000-11-08",19900,19900,18700,19400,700
"2000-11-09",19800,19800,19150,19600,570
"2000-11-10",19150,19600,19000,19600,1010
"2000-11-13",19100,19350,18800,19200,1580
"2000-11-14",18650,19150,18650,18900,310
"2000-11-15",19100,20250,18700,18700,5540
"2000-11-16",18900,19600,18700,18800,3130
"2000-11-17",18700,19700,18700,19100,9240
"2000-11-20",19100,19100,18550,18550,3620
"2000-11-21",18700,18700,17850,18200,3470
"2000-11-22",18200,20900,18200,20900,36560
"2000-11-23",21800,24000,21200,21500,90410
"2000-11-24",21900,22300,20000,20400,25140
"2000-11-27",22900,23450,22800,23450,20510
"2000-11-28",26950,26950,26000,26950,76130
"2000-11-29",27600,29950,23000,23600,142910
"2000-11-30",24500,25700,23350,25000,75640
"2000-12-01",25000,25300,22500,23000,48680
"2000-12-04",21500,23500,21500,21750,40840
"2000-12-05",21500,23600,21500,22500,44730
"2000-12-06",21700,22800,21150,21250,26410
"2000-12-07",21250,21650,19650,20000,39740
"2000-12-08",20450,21800,20000,20600,35680
"2000-12-11",21000,21450,20050,20500,28380
"2000-12-12",20200,21000,19700,20500,23320
"2000-12-13",20700,21250,20200,20700,27280
"2000-12-14",20700,20900,20000,20050,25880
"2000-12-15",20000,20700,19500,19550,25550
"2000-12-18",19650,22450,19500,22450,58950
"2000-12-19",23100,25300,21700,22100,89010
"2000-12-20",21700,22450,20000,20050,33070
"2000-12-21",19100,19500,18750,19100,18950
"2000-12-22",18350,19800,18300,18400,21980
"2000-12-26",18050,18700,17300,17600,11330
"2001-01-02",16850,18300,16850,17800,14280
"2001-01-03",17600,19650,17100,18450,26770
"2001-01-04",19100,19400,18400,18600,22630
"2001-01-05",18600,18800,18200,18550,11840
"2001-01-08",18550,21250,18450,20700,47320
"2001-01-09",20550,21500,19500,20450,25080
"2001-01-10",21000,21700,20000,20000,40290
"2001-01-11",20500,23000,20000,23000,45940
"2001-01-12",25800,26450,23000,23200,110680
"2001-01-15",23550,25500,22000,22700,54700
"2001-01-16",22700,23150,21500,21900,37160
"2001-01-17",21500,22300,20000,21000,33010
"2001-01-18",20600,21400,20150,20800,18050
"2001-01-19",21000,21000,20050,20050,18860
"2001-01-22",19800,20500,19800,20400,14700
"2001-01-26",20400,20450,19800,20000,12260
"2001-01-29",20200,22800,20200,21900,26610
"2001-01-30",22200,22200,20500,20600,28770
"2001-01-31",20600,22000,20600,20900,28030
"2001-02-01",21000,21300,20450,21000,14310
"2001-02-02",21000,21700,20800,21200,9510
"2001-02-05",21300,21300,20500,21000,11560
"2001-02-06",21300,23600,21300,22700,34140
"2001-02-07",22000,22800,21750,21800,12120
"2001-02-08",22200,23500,21850,22200,12870
"2001-02-09",22300,25500,22300,25500,46190
"2001-02-12",26000,28300,25000,25650,63530
"2001-02-13",26050,26050,24400,25100,19980
"2001-02-14",26000,26000,24500,25050,15670
"2001-02-15",24550,25000,23200,23700,30440
"2001-02-16",23200,23700,22700,22900,17670
"2001-02-19",23400,25000,23100,25000,21530
"2001-02-20",26000,28750,25500,28750,67690
"2001-02-21",30600,30750,27400,28150,55240
"2001-02-22",27050,28300,26300,26300,21160
"2001-02-23",26400,27300,26400,27000,7670
"2001-02-26",27300,27750,26000,26100,10480
"2001-02-27",25700,26800,25450,26400,7720
"2001-02-28",27000,27000,25500,25500,8110
"2001-03-02",25500,26200,25200,25300,8430
"2001-03-05",25900,27500,25100,27350,6320
"2001-03-06",27350,27500,26200,27150,8260
"2001-03-07",27400,28500,26900,27500,8440
"2001-03-08",27500,30000,27500,28000,18010
"2001-03-09",27900,27900,26550,26800,13490
"2001-03-12",25900,26500,24500,24700,16120
"2001-03-13",23500,24500,23100,24500,5850
"2001-03-14",25000,25300,23950,23950,7650
"2001-03-15",23000,23800,22750,23700,13300
"2001-03-16",23700,24700,23300,23700,6640
"2001-03-19",23800,24200,23400,23700,4650
"2001-03-20",23750,26300,23600,26300,9280
"2001-03-21",26350,26400,24900,25200,13900
"2001-03-22",25000,25600,24200,24200,5710
"2001-03-23",24200,24850,23500,23850,7810
"2001-03-26",24000,24500,24000,24200,4490
"2001-03-27",23350,23900,23350,23400,6060
"2001-03-28",25300,25500,23600,23700,5230
"2001-03-29",23800,23950,23500,23750,3290
"2001-03-30",23750,27300,23750,26900,37970
"2001-04-02",27100,27200,24800,25000,15460
"2001-04-03",24500,24500,21800,23050,19950
"2001-04-04",21650,22500,21050,21200,17030
"2001-04-06",21700,22650,21500,22000,6370
"2001-04-09",21500,21900,20800,21000,3470
"2001-04-10",21000,21700,21000,21000,2740
"2001-04-11",20800,22500,20800,22000,3270
"2001-04-12",21700,22250,21450,21900,1980
"2001-04-13",21700,22400,21700,21900,2530
"2001-04-16",22500,22850,21900,22000,1440
"2001-04-17",22650,23300,22500,22750,3460
"2001-04-18",22100,23700,22100,23400,3400
"2001-04-19",23900,23900,22700,22950,7650
"2001-04-20",23100,23100,22200,22950,2080
"2001-04-23",22400,23000,22400,23000,5820
"2001-04-24",22700,22700,22300,22300,1690
"2001-04-25",22300,22500,22000,22500,1680
"2001-04-26",22050,22600,22050,22450,1500
"2001-04-27",22450,22650,22000,22000,3740
"2001-04-30",22100,22500,21700,22100,4420
"2001-05-02",22200,22600,22050,22500,5300
"2001-05-03",22500,22500,22000,22000,2490
"2001-05-04",22000,25000,21500,23200,19650
"2001-05-07",23500,23700,22700,23500,8710
"2001-05-08",23500,24500,23100,23150,7960
"2001-05-09",23200,23300,22650,23000,2800
"2001-05-10",23400,23400,22600,23000,3590
"2001-05-11",22900,23000,22400,22950,5830
"2001-05-14",22800,23300,22800,23050,3610
"2001-05-15",22800,23000,22500,22600,3940
"2001-05-16",22600,23000,22200,22800,8660
"2001-05-17",23000,23000,22500,22600,3750
"2001-05-18",22400,22700,22100,22100,6810
"2001-05-21",22000,22500,21900,22450,9060
"2001-05-22",22500,22500,22100,22300,4220
"2001-05-23",22000,22500,22000,22150,7760
"2001-05-24",22400,23000,22200,22200,8020
"2001-05-25",22200,22600,22050,22450,10620
"2001-05-28",22450,22800,22100,22400,6890
"2001-05-29",22650,22650,22150,22600,9100
"2001-05-30",22700,22800,22250,22250,4160
"2001-05-31",22300,22500,22050,22400,5030
"2001-06-01",22500,22700,22050,22350,6610
"2001-06-04",22400,22600,22150,22300,3920
"2001-06-05",22200,22400,22050,22300,5960
"2001-06-07",22400,22500,21800,22000,4370
"2001-06-08",22000,22000,21650,21850,6150
"2001-06-11",21750,21800,21450,21700,5310
"2001-06-12",21400,21600,21200,21250,4330
"2001-06-13",21600,21600,21150,21250,5210
"2001-06-14",21250,21950,21250,21500,6400
"2001-06-15",21500,21750,21350,21350,5000
"2001-06-18",21500,21500,21050,21450,4640
"2001-06-19",21150,21450,21000,21000,7070
"2001-06-20",21100,21300,20600,20600,6030
"2001-06-21",20500,20800,20300,20450,4330
"2001-06-22",20550,22000,20050,21450,22250
"2001-06-25",21000,23000,21000,22500,23070
"2001-06-26",22750,22750,21250,21250,13040
"2001-06-27",21350,21450,20000,20000,6740
"2001-06-28",20300,20500,20000,20050,4920
"2001-06-29",20100,20400,20000,20050,3730
"2001-07-02",20100,20300,19800,19850,3430
"2001-07-03",19650,20050,19350,19900,6450
"2001-07-04",19400,19800,19400,19600,3490
"2001-07-05",19500,19700,19250,19700,3010
"2001-07-06",19500,19900,19300,19350,3200
"2001-07-09",19500,19500,18300,18300,3810
"2001-07-10",18300,18500,18200,18300,2540
"2001-07-11",18000,18400,17350,17700,5990
"2001-07-12",17700,18200,17700,18200,4770
"2001-07-13",18500,18500,17800,17800,3270
"2001-07-16",17800,18000,17700,18000,2170
"2001-07-18",18100,19150,18000,18600,11160
"2001-07-19",18150,18450,17500,17500,4860
"2001-07-20",17500,17700,17100,17400,2060
"2001-07-23",17250,17250,16600,17000,2840
"2001-07-24",16300,16750,16300,16700,2100
"2001-07-25",16100,17000,16100,16700,2190
"2001-07-26",16700,16900,16500,16900,2700
"2001-07-27",16700,17100,16700,16850,2830
"2001-07-30",16900,17500,16750,17000,1010
"2001-07-31",17000,17200,16800,17200,2840
"2001-08-01",17200,18300,17200,18000,2980
"2001-08-02",17600,17900,17050,17900,1770
"2001-08-03",17900,18200,17700,18000,2580
"2001-08-06",18000,18000,17150,17550,2470
"2001-08-07",17900,17900,17300,17800,550
"2001-08-08",17500,17950,17200,17950,920
"2001-08-09",17950,17950,17800,17800,90
"2001-08-10",17200,17900,17150,17650,1760
"2001-08-13",17300,18500,17050,17800,5210
"2001-08-14",17800,17800,17550,17700,340
"2001-08-16",17500,17800,17500,17800,210
"2001-08-17",17250,17750,17250,17550,1420
"2001-08-20",17100,18400,17100,17800,5070
"2001-08-21",17900,18200,17700,18050,2930
"2001-08-22",18000,18000,17500,17900,860
"2001-08-23",17650,18100,17650,17800,340
"2001-08-24",17500,17900,17150,17900,1340
"2001-08-27",18400,18400,17900,17900,1400
"2001-08-28",17900,18000,17500,17600,1240
"2001-08-29",17500,17500,17000,17450,2010
"2001-08-30",16900,17500,16700,17400,2540
"2001-08-31",16750,17300,16500,17300,1670
"2001-09-03",17400,17950,17200,17400,6360
"2001-09-04",17400,17500,17100,17400,1060
"2001-09-05",17300,17350,16800,16800,1280
"2001-09-06",17000,17300,16500,16850,1900
"2001-09-07",16750,19200,16500,18450,18850
"2001-09-10",18400,20200,18100,19450,23830
"2001-09-11",19450,19450,17800,18100,9010
"2001-09-12",15400,15700,15400,15400,9770
"2001-09-13",14500,16350,14500,15300,8040
"2001-09-14",15050,15400,13150,13550,7760
"2001-09-17",12850,14500,11550,11950,10210
"2001-09-18",12850,13200,12200,13200,3850
"2001-09-19",13200,13650,12500,13100,1430
"2001-09-20",13000,13450,12750,13000,2200
"2001-09-21",12650,12900,12500,12800,2700
"2001-09-24",14500,14500,13000,13800,5770
"2001-09-25",14200,14200,13500,13950,1610
"2001-09-26",14400,14400,13300,13800,2730
"2001-09-27",13600,13700,13400,13450,1150
"2001-09-28",13400,14300,13300,14100,1000
"2001-10-04",13600,14750,13600,14100,1930
"2001-10-05",14300,14300,13800,14100,3030
"2001-10-08",13500,14400,13500,14000,2640
"2001-10-09",14000,14300,14000,14100,4540
"2001-10-10",14250,14350,14100,14150,2560
"2001-10-11",14450,14750,14300,14650,2050
"2001-10-12",14700,15150,14700,14950,2610
"2001-10-15",15000,15300,14600,15100,2020
"2001-10-16",15100,15300,14800,14900,640
"2001-10-17",15200,15200,14700,14800,3050
"2001-10-18",14700,14950,14500,14950,2360
"2001-10-19",14950,15500,14700,15500,530
"2001-10-22",15100,15600,15100,15600,760
"2001-10-23",15600,15850,15500,15850,480
"2001-10-24",15800,15800,15100,15300,1120
"2001-10-25",15300,15300,14850,14950,1760
"2001-10-26",14950,15000,14700,14850,2240
"2001-10-29",14700,15150,14700,15150,3410
"2001-10-30",14400,15300,14400,15150,2770
"2001-10-31",14900,15450,14750,15450,830
"2001-11-01",15450,15450,15200,15200,830
"2001-11-02",15200,15600,15200,15250,7920
"2001-11-05",15300,15750,15300,15750,3100
"2001-11-06",15500,16700,15500,16600,1860
"2001-11-07",16050,16850,15950,16450,3820
"2001-11-08",16200,16850,16100,16500,2570
"2001-11-09",16500,16800,16400,16800,1290
"2001-11-12",17350,17350,16800,16800,2010
"2001-11-13",16800,16800,16200,16800,2770
"2001-11-14",17000,17350,16350,16400,3190
"2001-11-15",16500,16650,16100,16400,1650
"2001-11-16",15850,16750,15500,16500,3460
"2001-11-19",16050,16750,16050,16550,5140
"2001-11-20",16900,17150,16350,16850,10960
"2001-11-21",16850,19100,16850,18000,18810
"2001-11-22",17950,17950,17050,17500,8890
"2001-11-23",17800,18600,17600,18200,8260
"2001-11-26",18800,19500,18050,18500,10340
"2001-11-27",18000,18800,17200,17950,9500
"2001-11-28",17950,17950,16900,16900,7930
"2001-11-29",17000,17200,16500,17200,3700
"2001-11-30",17300,17450,17000,17400,1680
"2001-12-03",17500,17700,17200,17350,770
"2001-12-04",17500,17700,17000,17300,2660
"2001-12-05",17550,17700,17300,17700,2340
"2001-12-06",17700,17850,16800,17100,3790
"2001-12-07",16900,17100,16800,17050,3820
"2001-12-10",16850,17150,16850,17150,800
"2001-12-11",17000,17100,16750,16800,970
"2001-12-12",16700,17050,16650,16850,3430
"2001-12-13",16900,17100,16700,16800,2790
"2001-12-14",16800,17500,16800,16900,6320
"2001-12-17",17000,17200,16700,16900,2550
"2001-12-18",17000,17000,16700,16700,3060
"2001-12-19",16600,16700,16100,16700,2110
"2001-12-20",17000,17600,16750,17250,3040
"2001-12-21",17000,17800,16900,17600,8990
"2001-12-24",17300,17400,16950,17400,4780
"2001-12-26",17150,17200,17050,17200,2330
"2001-12-27",16800,17300,16800,17300,1890
"2001-12-28",16550,17400,16550,17100,2370
"2002-01-02",17300,17300,16850,16850,4080
"2002-01-03",16900,17000,16600,17000,3730
"2002-01-04",16800,17000,16700,16700,1144
"2002-01-07",16900,17600,16700,17350,4374
"2002-01-08",17600,19950,17500,19950,31720
"2002-01-09",21000,21650,19150,19350,25140
"2002-01-10",19050,20000,19000,19800,6260
"2002-01-11",19900,19900,18600,19600,6440
"2002-01-14",19300,19300,18200,18600,4030
"2002-01-15",18600,18600,17800,18500,3690
"2002-01-16",18050,18250,17650,18100,3050
"2002-01-17",17850,18300,17450,18200,7800
"2002-01-18",18300,18300,17700,17700,744
"2002-01-21",17500,18000,17500,17600,1960
"2002-01-22",17650,17700,17400,17500,3010
"2002-01-23",17300,17850,17300,17500,3100
"2002-01-24",17600,18500,17600,17600,5070
"2002-01-25",17800,18350,17600,18350,5800
"2002-01-28",18600,18600,18150,18450,2890
"2002-01-29",18450,18900,18200,18600,3780
"2002-01-30",18600,20400,18600,18900,9450
"2002-01-31",19500,19600,18600,19100,4990
"2002-02-01",19000,19100,18500,18650,4370
"2002-02-04",18650,18650,17900,17950,4271
"2002-02-05",17800,18400,17800,17850,1920
"2002-02-06",17950,18300,17900,18000,3020
"2002-02-07",18300,18300,17900,18000,1530
"2002-02-08",17900,18000,17550,17800,4530
"2002-02-14",17850,18350,17550,18000,4140
"2002-02-15",18500,19000,18000,18700,5100
"2002-02-18",18400,19800,18400,19550,7030
"2002-02-19",19600,19600,18450,18450,3110
"2002-02-20",18200,19150,18200,19150,2150
"2002-02-21",19150,19500,18800,19150,2020
"2002-02-22",19150,19250,18700,19150,4170
"2002-02-25",18700,19800,18700,19400,3340
"2002-02-26",19900,20000,18800,19700,5390
"2002-02-27",19500,20300,19400,19400,135400
"2002-02-28",19900,20600,19550,20500,5680
"2002-03-04",20800,20800,20200,20400,5040
"2002-03-05",20550,21650,20550,21000,8030
"2002-03-06",21600,21600,20150,20350,4540
"2002-03-07",20400,20950,20250,20300,3270
"2002-03-08",20000,20100,19400,19700,6890
"2002-03-11",20350,20800,19800,20500,7640
"2002-03-12",23400,23400,21300,21800,13750
"2002-03-13",19600,21300,19600,21300,4120
"2002-03-14",21500,21500,20350,20450,3640
