"","StartPrice","HighPrice","LowPrice","EndPrice","Amount"
"2008-05-08",221000,225500,220000,223000,250474
"2008-05-09",222000,222500,214500,220000,235075
"2008-05-13",218000,220000,215000,220000,139009
"2008-05-14",220000,231500,219000,227500,195482
"2008-05-15",226000,240000,226000,240000,258439
"2008-05-16",240500,243500,236000,241000,147965
"2008-05-19",240500,241500,233500,238500,138634
"2008-05-20",234500,240000,233500,237500,108969
"2008-05-21",234000,234000,225000,227000,292694
"2008-05-22",222000,226000,218500,222500,240319
"2008-05-23",220000,223000,216000,222500,197187
"2008-05-26",218000,222500,217500,220000,121469
"2008-05-27",219000,222500,217000,221000,105796
"2008-05-28",222000,222000,212500,214500,159134
"2008-05-29",216000,223000,215500,219000,185457
"2008-05-30",220000,226500,217000,223500,307588
"2008-06-02",220500,222500,214500,218000,212015
"2008-06-03",215000,221500,212500,220000,188731
"2008-06-04",220500,224500,217000,224000,138364
"2008-06-05",222000,236000,219000,233000,330994
"2008-06-09",230000,239000,228500,229000,257254
"2008-06-10",228000,231000,222000,228500,134363
"2008-06-11",228500,238000,228500,230500,185156
"2008-06-12",231000,233000,221000,221000,317281
"2008-06-13",224000,227000,221000,224000,157908
"2008-06-16",225000,230000,221000,227000,92268
"2008-06-17",228000,229000,222000,228000,123652
"2008-06-18",230000,238000,229000,235000,204090
"2008-06-19",232500,236000,230000,234500,241538
"2008-06-20",229000,229500,217500,222000,406530
"2008-06-23",215500,217000,211500,216000,374465
"2008-06-24",215000,224000,213500,218500,354254
"2008-06-25",220500,230000,220000,230000,154692
"2008-06-26",225000,226000,221000,225500,226922
"2008-06-27",218000,221000,216500,219500,169018
"2008-06-30",220000,224000,218500,218500,117748
"2008-07-01",218500,227000,217500,220500,195537
"2008-07-02",221500,223000,209000,217500,211328
"2008-07-03",217000,218500,208500,217000,207898
"2008-07-04",213500,217000,206500,207000,157044
"2008-07-07",204500,205500,193500,197000,437611
"2008-07-08",194000,195000,185500,188500,251520
"2008-07-09",193000,197000,189000,189000,224998
"2008-07-10",185500,204000,185000,204000,343647
"2008-07-11",2e+05,206500,196000,2e+05,351778
"2008-07-14",201000,204000,197500,2e+05,115196
"2008-07-15",2e+05,201000,193000,197000,149471
"2008-07-16",201500,202000,195500,197000,240406
"2008-07-17",200500,205000,197500,197500,179490
"2008-07-18",201000,201000,190000,194000,170874
"2008-07-21",195000,200500,182500,186500,587859
"2008-07-22",185000,186000,182500,186000,276594
"2008-07-23",191000,196500,189500,193000,283294
"2008-07-24",193500,199000,193500,196000,245918
"2008-07-25",194000,197500,192500,197500,112921
"2008-07-28",198500,2e+05,193000,196000,191848
"2008-07-29",191500,194000,188000,192000,108121
"2008-07-30",194000,200500,192500,197000,192222
"2008-07-31",197000,203500,197000,201000,163286
"2008-08-01",202000,202000,195000,199500,113568
"2008-08-04",202000,202000,197000,2e+05,133030
"2008-08-05",198500,203500,198500,2e+05,218694
"2008-08-06",205000,212500,202500,209000,328972
"2008-08-07",210500,213000,206000,209500,171498
"2008-08-08",211500,214000,209500,211000,216235
"2008-08-11",215000,216000,208000,211000,158082
"2008-08-12",209000,211500,204000,208000,117446
"2008-08-13",206000,209000,203000,207000,103147
"2008-08-14",204500,211500,204000,209500,121740
"2008-08-18",213000,215500,208500,209000,107631
"2008-08-19",209000,209000,199000,206000,107080
"2008-08-20",204000,209500,203000,206500,96652
"2008-08-21",205500,206500,201500,204000,73654
"2008-08-22",203500,203500,194000,197500,218192
"2008-08-25",197500,198000,189000,197500,172891
"2008-08-26",193000,2e+05,192500,194000,114529
"2008-08-27",192000,199000,190500,198500,144640
"2008-08-28",199000,2e+05,194000,198000,78165
"2008-08-29",197500,204000,197500,199000,147787
"2008-09-01",193000,203000,193000,199000,184537
"2008-09-02",202000,208000,198000,203000,263018
"2008-09-03",199000,206000,199000,206000,136442
"2008-09-04",207000,207000,202000,203500,134249
"2008-09-05",198000,203500,196000,196500,189603
"2008-09-08",200500,208000,198500,206000,322636
"2008-09-09",206500,206500,199000,204000,111127
"2008-09-10",203000,203500,199000,203000,143035
"2008-09-11",201000,201500,195500,197000,259237
"2008-09-12",198000,203500,198000,201500,101344
"2008-09-16",179500,199000,179500,197000,207642
"2008-09-17",198000,2e+05,192000,195000,283781
"2008-09-18",190000,194500,184000,188000,218289
"2008-09-19",193000,203000,193000,195500,357413
"2008-09-22",197500,202000,196500,199500,185528
"2008-09-23",198500,203500,196500,201000,174289
"2008-09-24",202000,209500,2e+05,203500,184271
"2008-09-25",205500,210500,2e+05,208500,161764
"2008-09-26",208500,213500,207500,209000,244404
"2008-09-29",208000,214500,205500,208000,168968
"2008-09-30",2e+05,207000,199500,206000,271505
"2008-10-01",207000,215500,202000,210000,198735
"2008-10-02",214000,220500,213500,217500,230660
"2008-10-06",213000,223000,208500,220000,252588
"2008-10-07",224000,228500,214000,218000,235127
"2008-10-08",217500,225000,209000,213000,338212
"2008-10-09",208000,223500,208000,215500,299652
"2008-10-10",208000,209500,193000,206000,396364
"2008-10-13",208000,214500,193000,195000,627683
"2008-10-14",200500,204500,194000,200500,410626
"2008-10-15",198000,203500,196500,203500,230338
"2008-10-16",194000,197000,187000,190000,291566
"2008-10-17",195000,195000,183000,190000,386630
"2008-10-20",193000,198500,180500,190500,291512
"2008-10-21",190500,192000,185500,188000,249413
"2008-10-22",188000,189500,163500,178000,495256
"2008-10-23",165500,175500,158000,160000,536238
"2008-10-24",157500,161000,136500,150000,405310
"2008-10-27",148000,152500,134000,150500,430378
"2008-10-28",140000,160000,140000,154500,545233
"2008-10-29",161000,165500,140500,148000,571619
"2008-10-30",158000,166000,146500,165000,477154
"2008-10-31",165000,177000,157500,168000,376455
"2008-11-03",170000,189000,170000,176500,394891
"2008-11-04",178000,185000,176000,182000,215553
"2008-11-05",186500,195000,184000,191500,297676
"2008-11-06",190000,196000,181000,185500,297593
"2008-11-07",183500,194500,174500,190000,304323
"2008-11-10",191000,197000,186000,195000,200918
"2008-11-11",198000,202000,191000,195000,174914
"2008-11-12",194000,203000,192000,194500,150089
"2008-11-13",191000,200500,177500,200500,420025
"2008-11-14",207000,207000,190500,197000,260881
"2008-11-17",192500,206500,190500,194000,202185
"2008-11-18",188500,193000,183500,185000,313279
"2008-11-19",184000,185000,178000,182000,173408
"2008-11-20",177500,179000,171000,171000,204912
"2008-11-21",172000,196500,165500,185000,245830
"2008-11-24",181500,183000,174500,177500,263321
"2008-11-25",182500,188500,173000,180000,270686
"2008-11-26",184000,196000,180500,187000,441063
"2008-11-27",189500,193500,187500,190000,241331
"2008-11-28",189000,196500,188500,193500,162798
"2008-12-01",206000,206000,190500,190500,155026
"2008-12-02",182000,195000,182000,192500,178614
"2008-12-03",192000,193000,178500,180000,386240
"2008-12-04",182500,182500,166000,167500,428039
"2008-12-05",165000,171500,165000,171500,309946
"2008-12-08",173000,184000,169500,180000,319018
"2008-12-09",182000,182500,173000,181000,226958
"2008-12-10",177000,183500,177000,179000,324233
"2008-12-11",181000,186000,178000,180500,430138
"2008-12-12",180500,180500,168000,169500,315384
"2008-12-15",174000,178000,172500,178000,283397
"2008-12-16",175000,176000,170000,172000,298851
"2008-12-17",177000,183000,175000,178500,526362
"2008-12-18",182000,185500,180000,185000,293172
"2008-12-19",185000,190000,184000,185500,224979
"2008-12-22",188000,189000,181500,182000,143147
"2008-12-23",183500,187000,181000,183000,151733
"2008-12-24",180500,185000,179000,182500,146052
"2008-12-26",181000,183000,176000,183000,99984
"2008-12-29",183000,188000,177500,183500,109493
"2008-12-30",186000,190500,184500,188500,141040
"2009-01-02",187500,192000,183000,188500,136224
"2009-01-05",191500,192000,182000,186000,215221
"2009-01-06",186000,191000,180000,182500,241086
"2009-01-07",181500,183500,178000,182000,345625
"2009-01-08",181000,184000,176500,177500,220403
"2009-01-09",178500,179500,171500,171500,456439
"2009-01-12",169000,171500,165500,165500,332549
"2009-01-13",165500,172000,162000,171000,313034
"2009-01-14",171000,175500,167500,175000,235230
"2009-01-15",169500,169500,165500,167000,254934
"2009-01-16",168500,175000,167000,173500,275790
"2009-01-19",175000,176000,166000,170000,441773
"2009-01-20",166500,167500,163000,165500,153596
"2009-01-21",157000,165500,157000,162500,153175
"2009-01-22",166000,169500,162000,169500,171498
"2009-01-23",167500,168000,162500,162500,148796
"2009-01-28",165500,170000,164500,170000,150444
"2009-01-29",171500,173000,165000,168000,271776
"2009-01-30",167000,167500,164500,165000,249416
"2009-02-02",165000,169500,163500,165500,174495
"2009-02-03",168500,169000,165000,168000,247360
"2009-02-04",170000,170000,164500,168500,514261
"2009-02-05",168500,168500,164500,165500,395963
"2009-02-06",167000,169500,166500,169500,295737
"2009-02-09",173500,174000,169500,170000,246569
"2009-02-10",172500,172500,166000,166000,236592
"2009-02-11",163500,165000,161000,164500,329244
"2009-02-12",164500,164500,157500,158000,473679
"2009-02-13",159000,164500,158000,163500,219482
"2009-02-16",163500,165000,158500,159500,267508
"2009-02-17",157000,159000,153000,153000,222645
"2009-02-18",151000,151500,147000,150500,333437
"2009-02-19",149000,154000,145000,152500,261464
"2009-02-20",149000,153000,146000,149000,230023
"2009-02-23",149000,157000,146000,156000,248034
"2009-02-24",154500,155500,151500,153500,204883
"2009-02-25",158000,158500,154500,157000,163964
"2009-02-26",158500,163000,156500,157000,278292
"2009-02-27",161500,162000,155000,157000,193723
"2009-03-02",152000,153500,148000,149000,250569
"2009-03-03",149000,156000,147500,152000,168500
"2009-03-04",151500,155000,148000,155000,207398
"2009-03-05",153000,157000,151000,153500,185040
"2009-03-06",153500,155000,148500,150000,213270
"2009-03-09",151500,152000,145500,151500,304206
"2009-03-10",148000,155000,148000,155000,204662
"2009-03-11",159500,163000,157000,162000,446970
"2009-03-12",161500,165000,158000,165000,385198
"2009-03-13",165000,166500,160000,161000,270053
"2009-03-16",159000,166000,158500,161500,234809
"2009-03-17",165000,168000,162000,162000,313244
"2009-03-18",165500,169500,164500,169500,248639
"2009-03-19",171000,176500,166500,166500,373892
"2009-03-20",167500,171000,166500,167500,98692
"2009-03-23",169000,172000,168000,170500,136419
"2009-03-24",174000,174000,166000,171000,222565
"2009-03-25",171500,172500,169000,170000,113655
"2009-03-26",169000,170500,167000,168000,178893
"2009-03-27",168000,169000,166500,168500,186862
"2009-03-30",167500,169000,160000,160500,173578
"2009-03-31",161000,165000,157500,160000,176530
"2009-04-01",159000,165000,158000,165000,383488
"2009-04-02",166000,172000,164000,168500,364979
"2009-04-03",170500,170500,165000,167500,254028
"2009-04-06",169500,176500,168000,173500,366279
"2009-04-07",175000,179000,171000,171500,252953
"2009-04-08",172000,173500,165500,165500,188833
"2009-04-09",167500,172000,166000,172000,283609
"2009-04-10",174500,177500,169500,172000,228504
"2009-04-13",173500,173500,169000,171000,190005
"2009-04-14",172500,173000,166000,168500,354653
"2009-04-15",166500,168000,163500,167500,219827
"2009-04-16",168000,172000,168000,170000,283931
"2009-04-17",171500,174000,169000,170500,288976
"2009-04-20",173000,174000,171000,172000,163601
"2009-04-21",169000,172000,168000,172000,126215
"2009-04-22",172000,173000,167000,169500,342325
"2009-04-23",169500,171000,167500,171000,219547
"2009-04-24",171000,175000,169000,169500,280118
"2009-04-27",170000,171000,168500,169500,328118
"2009-04-28",170500,173000,166500,166500,329534
"2009-04-29",168500,171500,166500,171500,211307
"2009-04-30",170500,177500,170500,175000,327837
"2009-05-04",178000,182000,176500,180500,325548
"2009-05-06",180500,182000,174000,177500,387450
"2009-05-07",180000,181000,172000,175000,520111
"2009-05-08",176000,189000,174000,185000,816303
"2009-05-11",194000,194500,186000,186000,531056
"2009-05-12",186500,189000,183500,186000,240345
"2009-05-13",187000,190000,185500,187000,193967
"2009-05-14",186000,188000,183000,183000,191088
"2009-05-15",183500,192000,181500,188000,239877
"2009-05-18",191000,191000,180000,184000,222236
"2009-05-19",186000,189500,182500,189500,232479
"2009-05-20",191000,191000,182500,184000,213924
"2009-05-21",184000,184000,180000,181000,216468
"2009-05-22",181500,189500,181000,182500,305695
"2009-05-25",182000,186500,177000,182500,282990
"2009-05-26",184000,184000,176000,180000,229488
"2009-05-27",182000,182000,174500,176000,228453
"2009-05-28",172000,181500,172000,179500,173918
"2009-05-29",182000,186000,180000,183000,326569
"2009-06-01",184000,187500,181000,184000,207943
"2009-06-02",185000,186000,181000,182500,256216
"2009-06-03",181500,183500,178000,181500,273566
"2009-06-04",181500,184500,179500,181500,252600
"2009-06-05",183500,183500,177000,181500,209123
"2009-06-08",178000,182000,175000,179500,230351
"2009-06-09",182000,184500,179500,180000,312195
"2009-06-10",182500,189500,181000,189000,290784
"2009-06-11",189500,192000,186500,186500,249194
"2009-06-12",189000,189000,183000,188000,209747
"2009-06-15",188500,189000,183000,185000,149401
"2009-06-16",183000,188000,182500,187000,126775
"2009-06-17",185000,186000,181500,183500,143272
"2009-06-18",183500,188000,181500,183000,174287
"2009-06-19",185500,188500,185000,187000,238425
"2009-06-22",187000,191000,186000,188500,116039
"2009-06-23",185000,187000,182500,186000,152322
"2009-06-24",186000,186500,181500,184500,171592
"2009-06-25",183000,188500,182000,183500,175659
"2009-06-26",187500,191500,187500,188000,261798
"2009-06-29",191000,192000,188500,188500,146410
"2009-06-30",189000,191500,188000,188000,167872
"2009-07-01",191000,198000,190000,196500,284206
"2009-07-02",196000,199000,195000,198500,122279
"2009-07-03",195000,197500,192000,195000,105838
"2009-07-06",193500,196500,191500,194000,100299
"2009-07-07",196000,196000,190000,192000,105190
"2009-07-08",191000,194500,187000,193500,123313
"2009-07-09",194000,195500,191500,192500,155402
"2009-07-10",191500,192500,188500,189500,163487
"2009-07-13",189000,189500,181000,184000,217217
"2009-07-14",185000,186500,182500,182500,145815
"2009-07-15",182500,189000,182000,187500,258228
"2009-07-16",190000,191000,188000,189000,202484
"2009-07-17",189500,192000,188500,189500,88949
"2009-07-20",189000,196000,189000,191500,181288
"2009-07-21",192000,198000,191500,194500,186413
"2009-07-22",194000,194500,190000,194500,176902
"2009-07-23",194500,199000,194500,198000,153275
"2009-07-24",196500,206500,196500,203000,236587
"2009-07-27",206000,207000,202000,204000,151194
"2009-07-28",201000,203000,199500,202500,81719
"2009-07-29",200500,202500,196000,2e+05,182797
"2009-07-30",201000,201000,196500,197000,81006
"2009-07-31",197000,206000,197000,206000,263214
"2009-08-03",209500,212500,204000,210000,134652
"2009-08-04",208500,212000,206000,207500,197893
"2009-08-05",207000,216500,205500,213000,282656
"2009-08-06",217000,224000,209000,210000,301061
"2009-08-07",210000,211000,207000,209500,107025
"2009-08-10",210500,214500,208500,214000,145677
"2009-08-11",212500,218000,212500,215500,141970
"2009-08-12",219500,221000,216000,217000,198818
"2009-08-13",219500,221000,211000,211000,173529
"2009-08-14",209500,218000,208500,215000,178772
"2009-08-17",217500,221000,208000,209000,174409
"2009-08-18",210000,214000,205000,208000,141026
"2009-08-19",207500,208000,203000,205000,132468
"2009-08-20",206500,219000,205000,216000,194127
"2009-08-21",214000,227000,212500,224500,197600
"2009-08-24",222000,229500,220000,224000,146350
"2009-08-25",221000,225000,219000,219000,170081
"2009-08-26",219000,229000,218500,229000,162766
"2009-08-27",229500,234000,226000,229500,119423
"2009-08-28",232000,235000,222000,230000,123038
"2009-08-31",226000,230000,221500,224000,142355
"2009-09-01",220500,227000,219000,224500,167429
"2009-09-02",225500,225500,218500,220000,156492
"2009-09-03",217500,225500,217500,224500,129078
